order_id,customer_id,order_date,status
5464,462,2023-11-11,Cancelled
5465,4432,2023-06-05,Cancelled
5466,1382,2023-08-04,Cancelled
5467,1146,2023-12-01,Completed
5468,3516,2023-12-25,Returned
5469,4455,2023-04-24,Returned
5470,193,2023-06-10,Processing
5471,3535,2023-10-30,Cancelled
5472,756,2023-04-08,Completed
5473,1685,2023-06-06,Cancelled
5474,2526,2023-06-11,Cancelled
5475,828,2023-02-11,Returned
5476,890,2023-06-29,Processing
5477,4749,2023-10-30,Completed
5478,2456,2023-11-26,Returned
5479,2334,2023-02-20,Cancelled
5480,4947,2023-09-09,Returned
5481,111,2023-12-16,Cancelled
5482,4716,2023-04-30,Completed
5483,793,2023-03-16,Returned
5484,4684,2023-06-11,Returned
5485,2644,2023-05-29,Returned
5486,3415,2023-05-03,Returned
5487,1310,2023-05-21,Returned
5488,297,2023-07-01,Completed
5489,1630,2023-10-04,Processing
5490,569,2023-09-14,Completed
5491,4928,2023-11-21,Returned
5492,4706,2023-09-02,Cancelled
5493,4112,2023-03-27,Cancelled
5494,72,2023-03-12,Returned
5495,4366,2023-09-26,Processing
5496,4383,2023-06-29,Returned
5497,66,2023-10-06,Completed
5498,880,2023-05-29,Processing
5499,68,2023-01-06,Processing
5500,1217,2023-05-28,Completed
5501,3028,2023-11-28,Processing
5502,3240,2023-06-17,Returned
5503,3481,2023-01-09,Returned
5504,508,2023-06-27,Cancelled
5505,3715,2023-10-11,Completed
5506,2885,2023-04-26,Processing
5507,1126,2023-04-06,Processing
5508,886,2023-11-27,Processing
5509,2842,2023-12-10,Returned
5510,3878,2023-02-25,Completed
5511,4871,2023-07-26,Returned
5512,2526,2023-04-15,Processing
5513,926,2023-02-04,Returned
5514,4216,2023-07-28,Processing
5515,1939,2023-10-08,Processing
5516,3815,2023-12-21,Returned
5517,3363,2023-05-27,Processing
5518,4584,2023-10-14,Returned
5519,3233,2023-03-22,Cancelled
5520,3745,2023-02-19,Returned
5521,3466,2023-03-28,Cancelled
5522,441,2023-07-10,Cancelled
5523,3612,2023-10-30,Returned
5524,462,2023-01-01,Completed
5525,612,2023-05-18,Completed
5526,3472,2023-05-16,Returned
5527,3164,2023-12-28,Returned
5528,6,2023-06-03,Processing
5529,4777,2023-06-11,Processing
5530,3971,2023-01-19,Returned
5531,2859,2023-11-24,Completed
5532,2607,2023-08-31,Processing
5533,99,2023-05-09,Processing
5534,526,2023-06-25,Completed
5535,1181,2023-10-07,Returned
5536,1690,2023-03-25,Completed
5537,1139,2023-08-10,Cancelled
5538,4492,2023-11-21,Processing
5539,4866,2023-05-25,Processing
5540,3072,2023-04-16,Processing
5541,2928,2023-11-21,Completed
5542,2793,2023-01-11,Completed
5543,4779,2023-06-15,Returned
5544,15,2023-07-15,Processing
5545,2416,2023-08-19,Cancelled
5546,2686,2023-05-27,Returned
5547,2901,2023-12-25,Completed
5548,1237,2023-08-26,Cancelled
5549,4101,2023-01-13,Returned
5550,3221,2023-08-07,Completed
5551,1608,2023-09-14,Cancelled
5552,3564,2023-01-02,Returned
5553,3298,2023-07-29,Cancelled
5554,2634,2023-12-31,Completed
5555,3891,2023-08-13,Returned
5556,4265,2023-07-13,Completed
5557,2809,2023-07-15,Processing
5558,792,2023-09-17,Processing
5559,1000,2023-02-26,Cancelled
5560,152,2023-04-23,Processing
5561,3064,2023-08-01,Completed
5562,4600,2023-10-06,Cancelled
5563,2092,2023-09-01,Returned
5564,4600,2023-04-27,Completed
5565,4083,2023-03-28,Returned
5566,4027,2023-09-20,Returned
5567,2978,2023-10-27,Returned
5568,843,2023-04-23,Returned
5569,4447,2023-06-13,Completed
5570,3794,2023-01-04,Processing
5571,2071,2023-04-28,Completed
5572,1660,2023-01-23,Processing
5573,598,2023-08-21,Returned
5574,2514,2023-03-31,Processing
5575,4136,2023-09-12,Returned
5576,4271,2023-04-02,Cancelled
5577,3604,2023-06-04,Returned
5578,1217,2023-11-03,Processing
5579,2292,2023-04-25,Cancelled
5580,4932,2023-07-26,Cancelled
5581,3812,2023-03-22,Returned
5582,4994,2023-04-13,Completed
5583,932,2023-03-21,Processing
5584,2139,2023-04-13,Cancelled
5585,4003,2023-08-28,Completed
5586,2979,2023-09-22,Returned
5587,3893,2023-02-02,Returned
5588,4596,2023-02-04,Returned
5589,2919,2023-09-06,Returned
5590,2565,2023-02-19,Processing
5591,1764,2023-10-07,Cancelled
5592,2171,2023-08-30,Processing
5593,336,2023-06-01,Cancelled
5594,1177,2023-05-27,Completed
5595,3022,2023-02-08,Completed
5596,779,2023-07-08,Cancelled
5597,1186,2023-01-25,Returned
5598,3286,2023-09-01,Completed
5599,3448,2023-08-11,Processing
5600,3992,2023-08-18,Cancelled
5601,2471,2023-06-02,Completed
5602,939,2023-10-15,Cancelled
5603,4900,2023-04-18,Returned
5604,4007,2023-02-02,Cancelled
5605,1936,2023-12-29,Completed
5606,634,2023-04-21,Cancelled
5607,1254,2023-05-01,Completed
5608,1083,2023-01-16,Completed
5609,2144,2023-08-15,Completed
5610,1286,2023-01-11,Processing
5611,354,2023-07-22,Returned
5612,1886,2023-07-21,Returned
5613,1819,2023-04-08,Cancelled
5614,2521,2023-04-26,Cancelled
5615,4009,2023-10-08,Completed
5616,3023,2023-12-15,Returned
5617,2585,2023-08-20,Cancelled
5618,1548,2023-04-21,Cancelled
5619,4019,2023-12-18,Returned
5620,4205,2023-01-12,Completed
5621,1369,2023-01-21,Cancelled
5622,3338,2023-05-07,Completed
5623,1758,2023-10-12,Returned
5624,1518,2023-05-01,Returned
5625,4918,2023-05-04,Cancelled
5626,3485,2023-02-02,Cancelled
5627,3686,2023-06-19,Returned
5628,3053,2023-03-18,Completed
5629,2697,2023-10-24,Completed
5630,191,2023-11-26,Processing
5631,933,2023-03-04,Returned
5632,4238,2023-09-27,Cancelled
5633,3239,2023-08-04,Returned
5634,2216,2023-07-09,Cancelled
5635,566,2023-03-16,Completed
5636,1135,2023-06-23,Cancelled
5637,744,2023-03-08,Processing
5638,673,2023-04-03,Completed
5639,2912,2023-02-22,Processing
5640,531,2023-04-04,Returned
5641,3022,2023-04-23,Cancelled
5642,562,2023-08-17,Completed
5643,302,2023-09-07,Cancelled
5644,3768,2023-07-28,Processing
5645,4281,2023-07-01,Completed
5646,510,2023-09-24,Processing
5647,3446,2023-10-08,Completed
5648,2204,2023-06-04,Returned
5649,2835,2023-03-24,Returned
5650,795,2023-07-05,Cancelled
5651,2480,2023-12-15,Processing
5652,1524,2023-05-19,Processing
5653,4857,2023-02-24,Completed
5654,2195,2023-01-19,Returned
5655,2529,2023-12-14,Cancelled
5656,435,2023-12-12,Returned
5657,2039,2023-09-24,Processing
5658,1707,2023-05-22,Cancelled
5659,69,2023-11-12,Returned
5660,1905,2023-06-13,Returned
5661,3960,2023-09-09,Completed
5662,2952,2023-08-20,Completed
5663,4650,2023-10-24,Processing
5664,2714,2023-12-29,Returned
5665,3370,2023-03-01,Completed
5666,4596,2023-01-22,Returned
5667,3728,2023-05-06,Cancelled
5668,2405,2023-04-13,Returned
5669,3326,2023-08-09,Returned
5670,3547,2023-04-20,Processing
5671,2304,2023-02-27,Cancelled
5672,3682,2023-03-06,Cancelled
5673,3222,2023-02-27,Completed
5674,4375,2023-06-07,Cancelled
5675,1083,2023-03-17,Processing
5676,446,2023-01-19,Completed
5677,4932,2023-07-09,Returned
5678,4851,2023-09-07,Cancelled
5679,1593,2023-12-26,Returned
5680,2776,2023-12-29,Completed
5681,3817,2023-03-20,Cancelled
5682,3054,2023-03-25,Completed
5683,1591,2023-06-21,Completed
5684,2232,2023-07-31,Cancelled
5685,1562,2023-05-29,Cancelled
5686,4273,2023-01-10,Completed
5687,3647,2023-01-30,Processing
5688,4943,2023-10-07,Cancelled
5689,3239,2023-02-24,Completed
5690,1601,2023-12-26,Returned
5691,2057,2023-05-07,Returned
5692,4332,2023-06-29,Cancelled
5693,710,2023-08-20,Cancelled
5694,2972,2023-04-03,Returned
5695,2733,2023-01-08,Completed
5696,794,2023-09-04,Completed
5697,3100,2023-11-27,Completed
5698,2856,2023-07-15,Processing
5699,27,2023-06-12,Cancelled
5700,3268,2023-02-09,Processing
5701,85,2023-09-11,Processing
5702,3102,2023-03-26,Processing
5703,1123,2023-09-29,Processing
5704,12,2023-03-19,Completed
5705,1749,2023-08-01,Cancelled
5706,3110,2023-10-31,Cancelled
5707,1877,2023-09-12,Processing
5708,2620,2023-04-01,Cancelled
5709,180,2023-07-12,Returned
5710,797,2023-09-10,Completed
5711,3814,2023-10-05,Cancelled
5712,2025,2023-05-23,Completed
5713,3218,2023-09-01,Returned
5714,887,2023-07-31,Completed
5715,2469,2023-07-14,Returned
5716,3388,2023-09-27,Processing
5717,1520,2023-11-25,Cancelled
5718,2433,2023-01-19,Processing
5719,4867,2023-02-09,Cancelled
5720,917,2023-04-08,Processing
5721,2071,2023-01-04,Returned
5722,3977,2023-02-02,Cancelled
5723,1782,2023-10-26,Processing
5724,339,2023-06-14,Completed
5725,1517,2023-01-27,Completed
5726,2871,2023-06-22,Processing
5727,3583,2023-12-03,Returned
5728,915,2023-04-23,Processing
5729,3291,2023-04-05,Completed
5730,4571,2023-11-15,Cancelled
5731,1447,2023-08-21,Cancelled
5732,1380,2023-05-14,Processing
5733,1484,2023-05-04,Cancelled
5734,2075,2023-12-17,Completed
5735,801,2023-11-19,Cancelled
5736,1247,2023-12-19,Processing
5737,4960,2023-04-26,Processing
5738,2738,2023-01-13,Processing
5739,3496,2023-11-16,Completed
5740,4835,2023-06-14,Returned
5741,3258,2023-07-27,Cancelled
5742,3878,2023-03-26,Processing
5743,982,2023-09-05,Returned
5744,2477,2023-02-25,Processing
5745,2089,2023-06-21,Processing
5746,2953,2023-05-21,Completed
5747,1012,2023-05-12,Completed
5748,3465,2023-07-20,Returned
5749,2751,2023-10-16,Processing
5750,2127,2023-11-05,Cancelled
5751,4813,2023-12-23,Cancelled
5752,3862,2023-12-11,Cancelled
5753,2592,2023-06-28,Returned
5754,1474,2023-01-29,Completed
5755,2522,2023-11-03,Returned
5756,1166,2023-11-02,Completed
5757,3323,2023-02-05,Cancelled
5758,610,2023-04-19,Cancelled
5759,2184,2023-11-12,Completed
5760,2532,2023-05-26,Cancelled
5761,2862,2023-10-03,Returned
5762,4651,2023-05-26,Completed
5763,1656,2023-06-17,Cancelled
5764,1756,2023-09-14,Processing
5765,46,2023-10-02,Cancelled
5766,1260,2023-03-28,Processing
5767,4639,2023-06-03,Cancelled
5768,3233,2023-10-12,Processing
5769,1452,2023-11-11,Cancelled
5770,2119,2023-11-15,Processing
5771,2568,2023-04-08,Completed
5772,1993,2023-07-30,Completed
5773,3124,2023-02-17,Processing
5774,2341,2023-11-14,Cancelled
5775,4908,2023-10-01,Returned
5776,1489,2023-07-13,Returned
5777,1574,2023-09-09,Returned
5778,4963,2023-10-10,Returned
5779,2428,2023-09-19,Processing
5780,1767,2023-09-19,Completed
5781,3550,2023-01-31,Completed
5782,2310,2023-04-15,Returned
5783,4676,2023-12-16,Completed
5784,2405,2023-11-08,Processing
5785,1443,2023-06-18,Returned
5786,4794,2023-08-24,Processing
5787,1977,2023-10-01,Processing
5788,3974,2023-12-09,Cancelled
5789,2491,2023-08-18,Processing
5790,726,2023-01-23,Cancelled
5791,3804,2023-06-13,Returned
5792,4382,2023-10-08,Processing
5793,3828,2023-01-07,Completed
5794,4666,2023-07-29,Returned
5795,3620,2023-09-10,Processing
5796,2888,2023-05-13,Processing
5797,498,2023-10-01,Completed
5798,3977,2023-04-16,Cancelled
5799,705,2023-08-20,Processing
5800,4658,2023-02-02,Processing
5801,4128,2023-03-20,Completed
5802,3682,2023-02-04,Returned
5803,4139,2023-04-20,Processing
5804,1917,2023-11-17,Cancelled
5805,1375,2023-03-04,Cancelled
5806,1846,2023-11-24,Completed
5807,4655,2023-10-24,Cancelled
5808,1437,2023-06-27,Processing
5809,3091,2023-12-30,Cancelled
5810,1371,2023-08-20,Processing
5811,1929,2023-04-14,Completed
5812,1637,2023-10-21,Cancelled
5813,92,2023-02-04,Processing
5814,1844,2023-07-13,Returned
5815,185,2023-06-23,Processing
5816,4824,2023-04-12,Processing
5817,1572,2023-11-20,Completed
5818,832,2023-10-20,Processing
5819,4441,2023-03-26,Completed
5820,2126,2023-07-20,Processing
5821,4263,2023-06-22,Processing
5822,264,2023-01-29,Processing
5823,1287,2023-10-24,Completed
5824,1530,2023-02-25,Processing
5825,1809,2023-01-16,Completed
5826,1878,2023-05-20,Returned
5827,1750,2023-03-07,Completed
5828,1910,2023-05-27,Returned
5829,2624,2023-06-07,Completed
5830,1198,2023-03-10,Completed
5831,2479,2023-01-23,Processing
5832,4864,2023-07-09,Cancelled
5833,2511,2023-09-05,Cancelled
5834,101,2023-11-05,Processing
5835,3088,2023-05-25,Returned
5836,1920,2023-11-01,Processing
5837,2292,2023-06-26,Cancelled
5838,3321,2023-07-14,Completed
5839,105,2023-01-13,Processing
5840,694,2023-12-30,Returned
5841,3241,2023-06-15,Processing
5842,3492,2023-05-30,Cancelled
5843,3393,2023-12-07,Completed
5844,4914,2023-02-14,Cancelled
5845,2269,2023-06-23,Cancelled
5846,3784,2023-06-16,Cancelled
5847,3513,2023-07-16,Cancelled
5848,890,2023-07-25,Completed
5849,790,2023-03-23,Cancelled
5850,4649,2023-03-09,Returned
5851,4940,2023-04-07,Returned
5852,659,2023-06-16,Cancelled
5853,1019,2023-03-18,Returned
5854,1954,2023-08-25,Cancelled
5855,1191,2023-07-15,Completed
5856,3707,2023-10-18,Completed
5857,3658,2023-05-16,Returned
5858,4847,2023-11-04,Returned
5859,2297,2023-10-23,Cancelled
5860,775,2023-02-05,Processing
5861,2812,2023-09-05,Cancelled
5862,1381,2023-09-11,Cancelled
5863,3183,2023-08-02,Completed
5864,4788,2023-09-09,Processing
5865,4815,2023-03-11,Processing
5866,4330,2023-08-22,Cancelled
5867,3098,2023-11-25,Completed
5868,1405,2023-01-16,Returned
5869,3802,2023-06-23,Completed
5870,1370,2023-07-06,Returned
5871,2065,2023-10-21,Completed
5872,2293,2023-08-13,Processing
5873,2766,2023-10-01,Completed
5874,2818,2023-01-12,Cancelled
5875,717,2023-11-06,Returned
5876,4041,2023-08-07,Completed
5877,1712,2023-01-01,Completed
5878,1226,2023-04-21,Returned
5879,9,2023-10-04,Completed
5880,598,2023-05-09,Returned
5881,4119,2023-04-03,Processing
5882,1609,2023-02-08,Returned
5883,3032,2023-11-12,Returned
5884,3668,2023-06-08,Processing
5885,2247,2023-07-05,Completed
5886,3627,2023-12-19,Completed
5887,4072,2023-09-13,Processing
5888,2823,2023-08-27,Cancelled
5889,92,2023-04-14,Returned
5890,851,2023-01-29,Completed
5891,1108,2023-03-30,Completed
5892,300,2023-02-20,Returned
5893,2344,2023-12-30,Returned
5894,1478,2023-05-27,Returned
5895,1083,2023-11-10,Cancelled
5896,2957,2023-02-05,Processing
5897,2919,2023-10-11,Cancelled
5898,1366,2023-04-11,Cancelled
5899,2801,2023-04-17,Returned
5900,3537,2023-12-11,Processing
5901,3952,2023-10-18,Completed
5902,2110,2023-12-15,Returned
5903,776,2023-04-15,Processing
5904,1453,2023-08-09,Completed
5905,1682,2023-03-17,Cancelled
5906,2304,2023-08-15,Processing
5907,1852,2023-03-25,Cancelled
5908,1898,2023-03-17,Cancelled
5909,3419,2023-09-06,Processing
5910,3598,2023-09-12,Completed
5911,1328,2023-02-19,Processing
5912,615,2023-12-22,Completed
5913,245,2023-07-29,Returned
5914,757,2023-06-07,Returned
5915,824,2023-11-24,Returned
5916,2828,2023-08-21,Cancelled
5917,3808,2023-03-18,Returned
5918,2780,2023-08-11,Cancelled
5919,1847,2023-05-01,Completed
5920,1241,2023-11-06,Processing
5921,4612,2023-11-23,Processing
5922,474,2023-12-07,Cancelled
5923,4132,2023-12-24,Cancelled
5924,3250,2023-04-17,Cancelled
5925,1793,2023-08-29,Completed
5926,1735,2023-01-28,Completed
5927,4926,2023-07-11,Returned
5928,3943,2023-09-06,Returned
5929,945,2023-12-30,Processing
5930,1512,2023-08-01,Returned
5931,4082,2023-01-21,Completed
5932,4527,2023-06-04,Completed
5933,859,2023-01-27,Completed
5934,3561,2023-03-18,Completed
5935,230,2023-11-02,Processing
5936,2418,2023-02-26,Processing
5937,178,2023-04-29,Completed
5938,3929,2023-06-14,Cancelled
5939,2616,2023-03-05,Returned
5940,1614,2023-02-17,Processing
5941,2841,2023-05-30,Cancelled
5942,2948,2023-06-07,Returned
5943,1775,2023-06-05,Cancelled
5944,3872,2023-05-31,Completed
5945,82,2023-08-13,Returned
5946,846,2023-09-17,Cancelled
5947,2810,2023-09-13,Processing
5948,1217,2023-03-02,Processing
5949,4714,2023-12-18,Processing
5950,3261,2023-09-17,Returned
5951,3146,2023-11-17,Completed
5952,2264,2023-06-11,Completed
5953,2338,2023-12-15,Returned
5954,445,2023-01-31,Returned
5955,923,2023-03-12,Completed
5956,4289,2023-01-02,Processing
5957,4385,2023-02-19,Completed
5958,2631,2023-05-15,Completed
5959,1168,2023-05-26,Cancelled
5960,3964,2023-06-28,Processing
5961,3442,2023-09-21,Returned
5962,3513,2023-11-07,Completed
5963,896,2023-07-23,Processing
5964,3723,2023-10-26,Returned
5965,2061,2023-07-06,Cancelled
5966,3035,2023-01-30,Cancelled
5967,2388,2023-02-28,Processing
5968,1898,2023-01-09,Completed
5969,1800,2023-11-20,Returned
5970,4408,2023-06-16,Processing
5971,2781,2023-12-03,Cancelled
5972,1128,2023-10-06,Returned
5973,339,2023-07-10,Returned
5974,4455,2023-08-30,Completed
5975,1173,2023-10-05,Cancelled
5976,2809,2023-06-03,Cancelled
5977,4864,2023-06-09,Cancelled
5978,3030,2023-09-22,Returned
5979,2090,2023-08-23,Cancelled
5980,4298,2023-12-12,Processing
5981,3018,2023-07-18,Cancelled
5982,4560,2023-02-02,Returned
5983,449,2023-03-30,Cancelled
5984,4894,2023-04-05,Cancelled
5985,794,2023-08-09,Returned
5986,437,2023-03-10,Cancelled
5987,4627,2023-10-21,Completed
5988,4661,2023-08-25,Returned
5989,1621,2023-06-09,Cancelled
5990,3502,2023-11-16,Completed
5991,2920,2023-11-24,Processing
5992,4309,2023-10-03,Returned
5993,949,2023-10-17,Cancelled
5994,3945,2023-02-11,Returned
5995,1128,2023-03-07,Completed
5996,192,2023-01-21,Returned
5997,4013,2023-12-01,Processing
5998,3761,2023-03-11,Cancelled
5999,3731,2023-09-18,Processing
6000,1404,2023-09-03,Completed
6001,1991,2023-11-19,Returned
6002,1105,2023-08-23,Cancelled
6003,4801,2023-09-29,Cancelled
6004,549,2023-04-09,Completed
6005,3449,2023-11-25,Completed
6006,1862,2023-02-04,Returned
6007,4250,2023-12-05,Cancelled
6008,571,2023-06-20,Completed
6009,1785,2023-04-20,Cancelled
6010,2288,2023-10-22,Returned
6011,2422,2023-01-10,Processing
6012,3973,2023-07-21,Completed
6013,805,2023-09-14,Returned
6014,799,2023-09-19,Processing
6015,3276,2023-06-30,Returned
6016,611,2023-03-07,Completed
6017,1807,2023-10-21,Returned
6018,4239,2023-06-10,Cancelled
6019,3261,2023-03-08,Completed
6020,4368,2023-04-10,Cancelled
6021,3372,2023-03-18,Returned
6022,2474,2023-02-04,Completed
6023,2094,2023-02-14,Cancelled
6024,2143,2023-05-30,Cancelled
6025,4002,2023-03-09,Cancelled
6026,3081,2023-09-11,Processing
6027,4555,2023-01-17,Cancelled
6028,1433,2023-09-18,Cancelled
6029,2518,2023-08-01,Returned
6030,2858,2023-11-09,Returned
6031,506,2023-09-13,Returned
6032,1097,2023-08-04,Returned
6033,4180,2023-12-17,Processing
6034,4155,2023-10-13,Returned
6035,1045,2023-01-07,Returned
6036,2205,2023-07-18,Returned
6037,3903,2023-04-01,Cancelled
6038,1353,2023-05-27,Processing
6039,1597,2023-05-30,Returned
6040,576,2023-02-21,Cancelled
6041,680,2023-08-31,Completed
6042,4299,2023-08-07,Processing
6043,3713,2023-01-06,Returned
6044,3829,2023-04-19,Cancelled
6045,1130,2023-12-17,Completed
6046,3905,2023-03-07,Completed
6047,3194,2023-01-10,Cancelled
6048,318,2023-07-21,Cancelled
6049,3697,2023-10-09,Processing
6050,4502,2023-08-02,Cancelled
6051,2997,2023-03-09,Returned
6052,3595,2023-09-04,Completed
6053,3210,2023-12-20,Returned
6054,2543,2023-11-23,Returned
6055,679,2023-02-19,Returned
6056,1890,2023-01-17,Completed
6057,1644,2023-01-11,Completed
6058,835,2023-11-05,Completed
6059,2242,2023-11-02,Cancelled
6060,2356,2023-05-04,Returned
6061,1669,2023-08-13,Processing
6062,2554,2023-09-01,Cancelled
6063,281,2023-11-14,Cancelled
6064,2763,2023-11-28,Processing
6065,4704,2023-12-12,Returned
6066,4579,2023-01-29,Processing
6067,1247,2023-12-24,Completed
6068,1773,2023-12-23,Returned
6069,2165,2023-12-31,Cancelled
6070,192,2023-10-12,Completed
6071,2836,2023-02-28,Completed
6072,2666,2023-05-23,Cancelled
6073,2564,2023-11-22,Processing
6074,307,2023-12-18,Completed
6075,532,2023-10-27,Completed
6076,4218,2023-08-14,Returned
6077,2697,2023-06-13,Returned
6078,4688,2023-03-25,Cancelled
6079,59,2023-11-09,Cancelled
6080,1574,2023-04-27,Cancelled
6081,1141,2023-11-16,Processing
6082,1811,2023-07-23,Completed
6083,3199,2023-12-21,Cancelled
6084,3477,2023-10-21,Returned
6085,4495,2023-05-25,Completed
6086,2563,2023-01-27,Cancelled
6087,2853,2023-01-17,Completed
6088,942,2023-03-04,Completed
6089,4624,2023-09-24,Completed
6090,1775,2023-03-05,Cancelled
6091,1422,2023-02-08,Completed
6092,436,2023-05-10,Completed
6093,840,2023-04-25,Completed
6094,4002,2023-02-14,Returned
6095,4456,2023-08-04,Cancelled
6096,4960,2023-03-29,Processing
6097,2682,2023-12-02,Returned
6098,1651,2023-06-26,Completed
6099,1246,2023-09-22,Completed
6100,2262,2023-04-15,Processing
6101,916,2023-11-30,Processing
6102,2640,2023-10-28,Returned
6103,3890,2023-06-20,Completed
6104,4482,2023-04-18,Processing
6105,1327,2023-12-21,Returned
6106,3359,2023-06-10,Processing
6107,1586,2023-10-10,Completed
6108,3369,2023-02-09,Completed
6109,389,2023-01-26,Completed
6110,2792,2023-03-24,Completed
6111,3333,2023-06-22,Cancelled
6112,704,2023-06-22,Cancelled
6113,2821,2023-10-09,Cancelled
6114,4960,2023-03-11,Returned
6115,1060,2023-11-19,Returned
6116,4175,2023-01-06,Processing
6117,1299,2023-10-11,Processing
6118,1302,2023-07-14,Returned
6119,674,2023-01-13,Processing
6120,2360,2023-03-04,Returned
6121,4300,2023-01-13,Cancelled
6122,4113,2023-09-06,Returned
6123,4572,2023-07-24,Returned
6124,3583,2023-09-10,Processing
6125,1017,2023-02-09,Processing
6126,210,2023-06-14,Returned
6127,499,2023-01-31,Completed
6128,429,2023-01-17,Processing
6129,3640,2023-05-17,Returned
6130,3152,2023-12-31,Processing
6131,2106,2023-11-16,Completed
6132,1554,2023-11-09,Processing
6133,3207,2023-06-14,Returned
6134,2570,2023-10-08,Returned
6135,2629,2023-08-11,Completed
6136,1877,2023-05-02,Returned
6137,4995,2023-03-19,Completed
6138,1068,2023-11-09,Returned
6139,1507,2023-11-23,Returned
6140,3014,2023-03-29,Processing
6141,1668,2023-04-23,Processing
6142,4589,2023-04-10,Completed
6143,4701,2023-10-30,Processing
6144,4067,2023-08-27,Cancelled
6145,948,2023-12-12,Completed
6146,4390,2023-04-21,Cancelled
6147,1172,2023-03-31,Completed
6148,172,2023-05-19,Cancelled
6149,4627,2023-05-15,Processing
6150,1144,2023-01-12,Processing
6151,1860,2023-09-01,Returned
6152,2189,2023-07-01,Cancelled
6153,2494,2023-07-14,Returned
6154,3578,2023-12-28,Completed
6155,189,2023-05-02,Cancelled
6156,4077,2023-02-22,Returned
6157,158,2023-12-22,Completed
6158,2718,2023-06-22,Cancelled
6159,1971,2023-06-28,Returned
6160,246,2023-10-20,Cancelled
6161,2904,2023-02-28,Cancelled
6162,2796,2023-02-23,Returned
6163,3825,2023-09-14,Processing
6164,2378,2023-09-02,Processing
6165,850,2023-05-29,Returned
6166,1811,2023-10-11,Completed
6167,3987,2023-01-16,Returned
6168,2127,2023-06-25,Returned
6169,4265,2023-01-28,Cancelled
6170,3031,2023-05-09,Processing
6171,2308,2023-08-11,Processing
6172,3077,2023-09-01,Processing
6173,2345,2023-12-20,Processing
6174,620,2023-08-26,Returned
6175,2903,2023-08-20,Cancelled
6176,2408,2023-11-22,Processing
6177,4453,2023-04-02,Processing
6178,3005,2023-01-03,Cancelled
6179,3915,2023-03-22,Returned
6180,2487,2023-02-13,Returned
6181,3403,2023-06-04,Returned
6182,3597,2023-01-24,Processing
6183,1678,2023-04-09,Processing
6184,4040,2023-06-20,Processing
6185,1305,2023-05-28,Returned
6186,4094,2023-05-03,Processing
6187,1964,2023-04-22,Completed
6188,3308,2023-05-10,Cancelled
6189,1362,2023-03-09,Completed
6190,4295,2023-12-13,Completed
6191,1788,2023-11-12,Processing
6192,1074,2023-08-05,Cancelled
6193,1166,2023-04-06,Completed
6194,3600,2023-05-25,Returned
6195,2718,2023-02-02,Returned
6196,3154,2023-10-13,Returned
6197,4127,2023-01-05,Returned
6198,3056,2023-04-28,Cancelled
6199,660,2023-05-20,Returned
6200,4643,2023-08-18,Cancelled
6201,2583,2023-06-09,Cancelled
6202,1130,2023-10-21,Cancelled
6203,2275,2023-09-06,Cancelled
6204,4467,2023-09-30,Processing
6205,1469,2023-07-05,Completed
6206,2103,2023-12-31,Processing
6207,3267,2023-02-09,Completed
6208,2472,2023-08-12,Processing
6209,1152,2023-06-01,Returned
6210,93,2023-05-20,Cancelled
6211,2567,2023-05-08,Returned
6212,1282,2023-12-17,Returned
6213,2901,2023-05-27,Returned
6214,2800,2023-10-12,Processing
6215,3178,2023-08-06,Returned
6216,4512,2023-08-08,Cancelled
6217,2605,2023-05-25,Cancelled
6218,3882,2023-11-25,Completed
6219,2414,2023-10-04,Processing
6220,1545,2023-08-30,Cancelled
6221,3531,2023-03-01,Cancelled
6222,2647,2023-04-08,Processing
6223,4785,2023-11-27,Returned
6224,2059,2023-06-30,Cancelled
6225,4515,2023-04-24,Returned
6226,1146,2023-04-13,Cancelled
6227,911,2023-12-02,Completed
6228,3307,2023-11-15,Returned
6229,1567,2023-02-26,Cancelled
6230,2396,2023-10-12,Processing
6231,3006,2023-05-09,Processing
6232,4508,2023-11-11,Processing
6233,4249,2023-03-27,Cancelled
6234,92,2023-07-19,Returned
6235,3993,2023-03-12,Completed
6236,331,2023-12-11,Completed
6237,955,2023-04-08,Cancelled
6238,3781,2023-10-27,Cancelled
6239,2602,2023-06-25,Cancelled
6240,2978,2023-08-21,Returned
6241,4290,2023-03-16,Processing
6242,530,2023-05-23,Returned
6243,2893,2023-01-23,Returned
6244,1267,2023-06-30,Cancelled
6245,1474,2023-02-14,Completed
6246,4735,2023-04-02,Returned
6247,1598,2023-09-26,Completed
6248,2526,2023-02-03,Cancelled
6249,4794,2023-06-15,Returned
6250,3762,2023-03-11,Processing
6251,2743,2023-12-30,Processing
6252,4636,2023-07-15,Returned
6253,4426,2023-05-13,Processing
6254,470,2023-09-04,Returned
6255,3831,2023-06-17,Processing
6256,534,2023-10-04,Cancelled
6257,4563,2023-06-05,Processing
6258,4056,2023-01-23,Processing
6259,3680,2023-07-19,Cancelled
6260,4088,2023-10-02,Cancelled
6261,762,2023-02-19,Processing
6262,891,2023-07-05,Completed
6263,2356,2023-01-20,Completed
6264,1956,2023-04-26,Returned
6265,2972,2023-04-02,Processing
6266,1673,2023-12-15,Returned
6267,2837,2023-12-05,Cancelled
6268,4928,2023-02-22,Processing
6269,4940,2023-05-03,Cancelled
