order_item_id,order_id,product_id,quantity,item_price
16619,4575,619,2,291.48
16620,391,134,8,287.57
16621,1282,712,9,312.5
16622,507,886,4,134.91
16623,1723,982,7,172.6
16624,958,766,7,39.88
16625,5859,808,7,287.65
16626,9927,691,3,123.25
16627,6438,559,7,89.86
16628,763,223,5,417.53
16629,5597,115,7,293.04
16630,5950,326,4,281.36
16631,6263,196,8,82.22
16632,6622,903,4,225.17
16633,9952,249,5,279.82
16634,2890,226,7,221.81
16635,7778,283,2,269.26
16636,1343,450,7,12.37
16637,5515,54,7,103.77
16638,7216,654,6,112.34
16639,9829,745,2,192.17
16640,6619,989,8,470.67
16641,7754,487,6,272.89
16642,8742,150,1,131.9
16643,2006,709,3,359.76
16644,6872,56,4,113.31
16645,2184,876,8,83.02
16646,8951,210,7,152.46
16647,324,316,6,149.92
16648,7365,563,6,213.56
16649,8303,400,9,358.59
16650,1824,492,5,291.57
16651,3622,128,3,248.8
16652,1139,902,1,474.5
16653,1721,769,2,20.97
16654,724,12,7,204.98
16655,6632,24,2,344.01
16656,2413,126,9,163.61
16657,767,331,1,240.34
16658,9486,171,4,19.89
16659,4018,105,8,105.6
16660,4271,930,8,45.38
16661,7187,221,4,485.46
16662,1959,992,4,373.47
16663,8129,57,4,328.41
16664,9187,661,1,6.05
16665,6398,552,3,235.92
16666,1852,33,3,355.5
16667,6911,161,5,306.1
16668,3872,924,8,259.63
16669,3224,108,5,415.52
16670,9415,996,4,170.93
16671,7982,65,7,420.25
16672,9669,76,1,197.2
16673,4878,46,6,292.41
16674,9133,929,9,262.32
16675,6362,876,2,208.2
16676,818,453,9,136.89
16677,3917,450,7,226.91
16678,7488,932,7,65.05
16679,2071,984,4,175.35
16680,8829,747,5,291.98
16681,4807,950,6,35.55
16682,6843,434,6,373.06
16683,3676,947,8,285.88
16684,7862,626,5,482.68
16685,2521,308,4,50.0
16686,2526,405,8,117.22
16687,5018,636,8,271.37
16688,6700,798,3,245.08
16689,2636,143,2,251.71
16690,5773,649,1,174.2
16691,6838,759,1,433.72
16692,5160,288,4,30.41
16693,260,72,2,436.8
16694,2997,407,3,389.25
16695,8948,795,3,395.29
16696,7809,554,7,455.6
16697,4102,264,6,285.5
16698,6455,221,5,433.59
16699,8258,779,9,205.53
16700,2779,917,4,343.72
16701,1170,755,3,155.88
16702,1667,44,7,404.17
16703,8852,423,7,22.17
16704,5000,990,2,423.43
16705,361,289,9,63.18
16706,8022,579,8,82.18
16707,5715,823,1,379.52
16708,6044,781,2,122.21
16709,7106,36,2,248.21
16710,7753,599,8,251.82
16711,7523,538,3,190.75
16712,3798,458,7,466.61
16713,3761,294,6,284.12
16714,8369,100,2,359.93
16715,4041,151,9,445.7
16716,6171,136,9,309.29
16717,8129,782,7,348.95
16718,9505,280,4,223.98
16719,6984,375,1,497.75
16720,4000,466,8,389.08
16721,8723,424,9,482.73
16722,1262,613,8,67.99
16723,5257,494,2,16.33
16724,5283,665,7,264.13
16725,2887,118,1,367.1
16726,4943,751,5,417.32
16727,7044,980,8,425.16
16728,5148,409,9,147.05
16729,8448,17,3,380.77
16730,7971,644,8,82.9
16731,5872,251,3,262.05
16732,1779,597,8,121.52
16733,4761,724,5,119.68
16734,4361,877,7,153.35
16735,1981,879,6,157.17
16736,1588,105,5,170.74
16737,8593,849,2,457.12
16738,6604,611,9,345.0
16739,3638,41,7,7.18
16740,7301,572,7,203.71
16741,7165,599,5,86.69
16742,9407,469,3,362.0
16743,1148,555,9,491.35
16744,5551,950,8,251.9
16745,7386,820,6,490.59
16746,2451,533,2,141.57
16747,7139,664,7,292.61
16748,3394,421,5,274.85
16749,6358,634,8,398.99
16750,9066,978,6,134.39
16751,5665,504,9,133.29
16752,8566,684,8,180.63
16753,1195,211,7,294.13
16754,6488,133,1,72.02
16755,3528,957,9,477.69
16756,3482,300,8,233.01
16757,5616,219,1,254.16
16758,7459,390,1,208.32
16759,8017,334,3,196.7
16760,2058,387,3,230.9
16761,2418,577,2,124.98
16762,126,671,8,78.2
16763,2833,951,5,220.98
16764,4479,301,1,339.85
16765,6471,114,1,181.44
16766,8642,586,2,58.45
16767,4619,823,7,264.36
16768,1010,60,9,264.42
16769,3779,927,9,88.61
16770,942,766,9,174.83
16771,3604,755,6,395.71
16772,3981,115,5,20.92
16773,4369,977,8,52.05
16774,8694,295,6,351.83
16775,1251,380,8,288.38
16776,7010,616,1,291.51
16777,2320,560,4,231.56
16778,5911,80,5,47.52
16779,6539,27,4,31.19
16780,3196,784,6,165.46
16781,2958,436,7,33.04
16782,6339,233,8,284.81
16783,7912,254,8,341.12
16784,9389,365,5,311.05
16785,3275,388,8,366.02
16786,9249,938,3,476.28
16787,3049,373,3,483.89
16788,1907,347,1,146.31
16789,2940,438,1,149.35
16790,8733,137,1,372.97
16791,8710,153,3,495.05
16792,8616,344,8,209.37
16793,9050,58,9,96.73
16794,4178,220,3,365.74
16795,6459,18,8,195.72
16796,1753,428,1,44.61
16797,7448,602,3,375.58
16798,1667,842,1,207.03
16799,1864,177,9,297.72
16800,4462,556,3,347.49
16801,5213,482,5,411.33
16802,2119,494,7,312.61
16803,5627,486,9,468.28
16804,9542,715,7,244.97
16805,7359,974,1,267.5
16806,9263,503,7,155.53
16807,1754,622,7,70.29
16808,7140,934,2,316.12
16809,9613,705,7,149.83
16810,6361,849,2,358.51
16811,4266,977,1,312.23
16812,1389,640,9,144.25
16813,8812,10,5,280.91
16814,9449,319,7,494.23
16815,3719,606,6,441.76
16816,6915,490,8,211.32
16817,5522,814,3,345.27
16818,1011,737,4,95.73
16819,426,258,2,10.02
16820,6919,882,5,420.57
16821,7009,404,1,210.01
16822,8409,224,5,94.85
16823,6314,771,8,161.07
16824,8802,548,6,461.7
16825,186,261,9,446.73
16826,8917,276,6,327.21
16827,9016,771,9,50.57
16828,9960,771,6,360.4
16829,1185,356,3,445.62
16830,8376,326,3,459.89
16831,3609,999,1,196.26
16832,3767,228,8,88.84
16833,9812,600,7,480.65
16834,4327,896,5,406.17
16835,7636,303,4,219.19
16836,2436,102,3,317.88
16837,735,293,3,201.78
16838,158,8,9,231.34
16839,9534,614,1,167.26
16840,5305,625,4,32.53
16841,3493,208,9,498.57
16842,3255,363,9,123.57
16843,7765,897,9,148.59
16844,1076,974,3,165.85
16845,5123,45,5,125.92
16846,8191,458,4,166.27
16847,7842,522,4,285.49
16848,6752,342,4,44.17
16849,5136,232,6,40.41
16850,6374,745,8,233.71
16851,5000,479,3,349.83
16852,2965,964,2,112.59
16853,9081,939,8,262.49
16854,8023,343,9,223.03
16855,5126,169,7,228.86
16856,1134,268,4,352.29
16857,4239,749,7,300.58
16858,6027,264,2,237.45
16859,5787,892,3,138.83
16860,6573,301,2,294.7
16861,8358,600,8,73.0
16862,6094,897,2,210.88
16863,8313,666,7,71.7
16864,2998,342,2,162.48
16865,6312,107,2,320.19
16866,3156,729,3,394.45
16867,421,159,3,121.62
16868,9922,824,6,322.71
16869,2836,354,4,140.32
16870,4364,549,9,210.66
16871,2086,459,5,457.6
16872,7070,900,8,55.06
16873,7471,72,3,492.05
16874,2386,633,9,322.99
16875,9970,172,4,306.43
16876,2378,227,3,111.18
16877,2858,729,9,101.32
16878,1456,607,4,461.84
16879,9181,177,6,84.33
16880,1891,599,7,90.0
16881,8842,936,1,351.65
16882,2429,102,1,353.69
16883,6210,324,2,202.2
16884,2318,356,2,454.23
16885,8239,967,4,460.02
16886,8049,127,1,421.48
16887,7348,394,7,12.95
16888,2116,582,6,154.55
16889,7283,735,6,148.72
16890,7194,260,9,37.48
16891,73,277,4,447.08
16892,3458,810,8,496.34
16893,2023,596,2,75.96
16894,4086,465,8,146.21
16895,7589,372,6,18.22
16896,9219,134,8,62.14
16897,1544,255,3,252.27
16898,4497,523,4,187.12
16899,5784,722,6,214.75
16900,4750,887,1,334.75
16901,5046,73,1,53.35
16902,848,652,8,424.64
16903,9688,287,6,433.47
16904,935,671,4,85.67
16905,1396,171,5,319.24
16906,6575,698,7,346.73
16907,539,562,8,91.02
16908,8263,247,7,190.52
16909,8448,354,7,347.67
16910,902,720,7,338.16
16911,8862,41,4,420.15
16912,1884,112,5,70.6
16913,8332,716,7,164.81
16914,2703,881,3,377.66
16915,9639,461,5,128.13
16916,4160,932,7,270.86
16917,9487,205,2,72.95
16918,9060,684,7,82.73
16919,1417,639,6,131.71
16920,4964,66,8,150.52
16921,4874,369,7,25.68
16922,5122,783,4,428.65
16923,2583,461,5,26.74
16924,359,546,6,382.58
16925,1501,474,2,147.06
16926,8120,710,6,202.22
16927,1939,981,9,291.09
16928,815,44,8,116.24
16929,8788,765,5,42.98
16930,5067,673,5,478.77
16931,8419,335,2,414.99
16932,3836,355,3,380.89
16933,4913,348,9,269.58
16934,6087,362,7,320.63
16935,6295,390,8,432.86
16936,2065,485,9,197.49
16937,2352,630,3,56.77
16938,9730,808,5,421.28
16939,7365,262,4,36.06
16940,1365,75,4,459.69
16941,1085,526,5,362.36
16942,267,981,5,225.49
16943,8152,891,4,309.6
16944,9463,468,6,269.84
16945,8227,5,7,203.77
16946,4882,301,8,68.63
16947,68,187,3,405.13
16948,189,201,4,295.94
16949,4137,478,1,352.76
16950,683,490,1,108.17
16951,3139,299,5,104.64
16952,9524,486,1,420.3
16953,3191,949,9,275.94
16954,853,251,3,229.16
16955,7354,667,9,51.17
16956,7238,376,5,215.96
16957,8949,197,2,353.27
16958,1695,69,9,56.3
16959,9500,560,7,19.44
16960,2596,249,6,278.82
16961,5468,232,1,161.5
16962,1219,463,3,453.46
16963,5900,623,5,298.32
16964,8676,329,5,153.72
16965,4684,879,5,160.38
16966,7448,793,3,68.89
16967,8001,136,4,221.63
16968,7760,590,6,38.87
16969,9314,743,3,223.12
16970,282,767,8,64.65
16971,8822,672,3,340.2
16972,2467,479,4,327.29
16973,4176,61,6,419.98
16974,4922,87,7,461.59
16975,6557,513,3,328.68
16976,2382,623,9,81.37
16977,2937,159,5,256.6
16978,9544,967,5,470.89
16979,6907,399,9,103.64
16980,7314,746,3,197.72
16981,9029,582,2,375.29
16982,6140,400,3,382.83
16983,3450,462,5,474.95
16984,7575,364,7,127.35
16985,3002,81,7,429.86
16986,6000,714,3,30.99
16987,5075,93,9,77.17
16988,8625,874,8,471.8
16989,5549,72,5,440.97
16990,4348,57,2,35.16
16991,6120,523,4,38.48
16992,7051,507,8,179.2
16993,5943,658,8,202.99
16994,8413,429,1,236.58
16995,4656,660,1,276.5
16996,5178,720,4,69.66
16997,3809,603,6,493.28
16998,7817,599,3,479.13
16999,7875,398,1,207.38
17000,5838,460,4,246.43
17001,780,621,6,184.76
17002,2263,283,5,327.09
17003,7886,205,1,351.16
17004,4732,976,4,270.02
17005,1040,97,6,462.53
17006,7956,472,6,176.61
17007,7567,460,6,133.73
17008,2281,265,9,329.56
17009,9996,269,8,85.48
17010,1389,941,7,290.73
17011,7082,264,4,165.03
17012,7163,626,3,72.97
17013,8120,824,3,161.65
17014,3509,466,3,105.26
17015,2119,731,5,316.6
17016,1583,745,6,30.6
17017,7893,609,4,410.08
17018,3446,7,1,294.2
17019,8650,589,7,429.25
17020,2819,128,7,84.34
17021,677,399,1,238.75
17022,9606,994,3,335.63
17023,6364,184,6,77.18
17024,9098,616,4,11.9
17025,5388,84,5,471.79
17026,5750,440,9,391.47
17027,6337,805,9,392.19
17028,112,576,6,460.66
17029,3380,233,1,291.17
17030,3874,529,6,322.57
17031,7508,93,2,108.45
17032,3152,789,7,237.84
17033,7646,590,2,83.01
17034,5607,477,2,53.93
17035,1945,361,8,131.39
17036,2501,111,8,232.46
17037,8605,342,5,320.93
17038,2652,308,6,254.64
17039,8378,417,7,447.76
17040,9769,77,9,166.79
17041,3159,746,7,424.17
17042,7392,607,9,220.68
17043,4078,268,5,73.32
17044,51,352,1,433.59
17045,1170,46,4,247.21
17046,7613,326,7,74.31
17047,5404,459,2,98.14
17048,8228,382,9,40.73
17049,8469,215,2,323.89
17050,5816,839,1,184.76
17051,7154,441,5,483.38
17052,6326,788,2,271.53
17053,6615,580,6,126.5
17054,5932,341,2,296.51
17055,889,300,6,488.47
17056,404,286,6,16.45
17057,7977,409,2,89.07
17058,3986,799,2,464.44
17059,9365,639,6,17.16
17060,6550,386,9,481.86
17061,6147,468,4,315.77
17062,5129,494,4,119.68
17063,2588,745,2,49.39
17064,290,694,4,56.55
17065,2229,526,7,419.69
17066,9776,614,4,411.61
17067,9862,151,6,417.76
17068,5412,837,5,480.52
17069,648,692,7,198.34
17070,3155,891,3,458.34
17071,266,979,3,84.94
17072,3489,178,5,469.9
17073,2779,967,4,125.61
17074,4957,725,5,206.96
17075,8211,545,1,260.1
17076,4467,980,4,402.57
17077,7553,9,6,197.7
17078,3828,351,7,174.07
17079,643,776,8,491.48
17080,9738,203,5,41.92
17081,817,263,2,17.67
17082,2192,149,2,33.06
17083,5927,92,3,457.52
17084,2669,565,4,120.23
17085,9056,527,6,26.63
17086,7560,456,5,365.74
17087,3373,564,5,322.01
17088,7009,460,9,396.91
17089,8721,453,9,264.24
17090,4063,200,3,92.69
17091,6893,37,9,148.85
17092,6071,974,1,35.29
17093,7503,388,4,353.41
17094,9725,859,8,325.6
17095,8748,591,9,341.91
17096,3893,980,5,488.93
17097,2801,829,2,34.8
17098,931,662,8,37.21
17099,5250,433,8,370.5
17100,4194,548,9,486.52
17101,8985,94,6,273.64
17102,4036,865,9,407.28
17103,4384,191,8,306.65
17104,9962,476,5,466.54
17105,6313,166,4,103.81
17106,3151,40,7,184.24
17107,4359,64,6,308.31
17108,8904,452,4,103.32
17109,6867,696,2,417.9
17110,2578,782,9,399.97
17111,4881,642,4,360.88
17112,4306,997,3,311.95
17113,4051,751,6,113.5
17114,3149,382,2,435.65
17115,6155,447,8,290.9
17116,8061,275,9,109.89
17117,5127,78,4,369.78
17118,1947,839,7,20.68
17119,1573,125,1,112.92
17120,200,521,2,117.29
17121,2378,289,4,149.37
17122,4069,127,5,22.02
17123,8282,216,8,422.08
17124,591,628,2,53.19
17125,6199,829,2,415.45
17126,6032,106,5,94.23
17127,5341,491,2,421.28
17128,8284,725,3,19.4
17129,8132,556,9,393.32
17130,590,577,9,268.74
17131,3639,597,6,112.07
17132,3315,57,9,206.21
17133,786,744,8,53.06
17134,8076,280,3,72.94
17135,4046,614,8,186.71
17136,3785,172,7,209.15
17137,1178,105,9,389.12
17138,1278,964,7,379.37
17139,2966,6,5,123.86
17140,8494,963,5,96.02
17141,2345,34,4,88.31
17142,7659,921,2,297.41
17143,5164,885,5,292.36
17144,3216,539,4,56.94
17145,8188,530,1,173.5
17146,62,517,2,437.82
17147,858,630,2,471.43
17148,8730,472,9,486.1
17149,1341,608,2,348.34
17150,5555,725,7,23.67
17151,9010,255,3,245.16
17152,5016,556,2,125.38
17153,975,866,8,444.54
17154,4638,605,2,25.96
17155,3653,247,9,60.91
17156,3304,773,3,146.68
17157,1712,317,9,351.92
17158,790,251,3,468.42
17159,581,754,9,197.15
17160,8544,348,6,174.11
17161,2303,646,2,392.44
17162,1074,75,1,449.61
17163,5374,807,3,48.36
17164,7562,240,7,493.13
17165,1883,136,3,257.32
17166,4346,227,3,497.15
17167,1261,459,7,11.3
17168,7048,596,7,446.03
17169,232,892,4,53.86
17170,9149,758,1,390.01
17171,4730,755,8,5.14
17172,9287,939,8,72.49
17173,3537,86,6,84.67
17174,3493,937,1,305.55
17175,5120,460,3,348.5
17176,1303,112,6,49.57
17177,4315,69,6,205.92
17178,8889,994,1,352.38
17179,307,362,7,455.23
17180,8506,994,2,98.83
17181,3475,286,8,215.25
17182,5849,443,6,117.87
17183,7656,151,1,23.26
17184,1403,510,2,230.71
17185,4377,484,6,212.76
17186,8227,441,2,411.69
17187,2118,921,4,445.8
17188,8552,176,9,179.93
17189,5810,710,3,355.6
17190,6031,554,5,291.06
17191,408,29,3,386.18
17192,5681,597,8,77.43
17193,4676,839,5,407.43
17194,5504,741,6,303.34
17195,6225,685,6,384.89
17196,7606,553,4,212.9
17197,2093,713,4,9.08
17198,7527,831,1,459.39
17199,137,375,6,365.59
17200,9171,431,4,346.92
17201,1485,612,6,239.27
17202,3377,385,8,26.71
17203,6373,351,9,73.22
17204,6327,916,9,222.09
17205,467,220,1,397.72
17206,4934,494,5,445.45
17207,975,147,7,231.62
17208,5188,577,1,497.52
17209,7013,605,6,490.0
17210,7473,202,1,185.01
17211,2652,804,6,37.08
17212,1800,919,7,248.98
17213,1016,722,5,489.84
17214,6239,413,2,186.09
17215,9941,220,2,178.97
17216,8877,812,6,155.48
17217,9649,383,6,475.27
17218,8561,775,1,98.2
17219,6423,927,9,220.47
17220,6048,550,7,106.21
17221,6550,617,8,60.31
17222,6590,251,2,221.06
17223,6217,962,6,403.93
17224,1345,766,9,8.84
17225,4118,975,1,245.1
17226,8371,278,5,255.43
17227,9325,749,8,42.62
17228,7540,715,4,489.28
17229,7865,54,1,102.92
17230,1480,438,7,453.78
17231,5349,211,1,118.51
17232,3067,518,7,264.69
17233,7092,201,7,401.11
17234,4627,958,7,475.15
17235,2473,876,5,203.74
17236,959,797,4,39.7
17237,9264,43,4,16.38
17238,1489,707,1,437.53
17239,4768,248,2,241.96
17240,1934,365,7,79.22
17241,5728,318,8,234.75
17242,5150,781,8,115.11
17243,5753,495,9,351.23
17244,7157,371,7,206.66
17245,4975,704,1,365.43
17246,7091,559,8,383.68
17247,3938,188,7,190.24
17248,3262,271,2,333.29
17249,9592,773,6,388.01
17250,6847,581,3,30.27
17251,6798,258,5,100.6
17252,9071,626,6,491.23
17253,5569,806,6,8.57
17254,4769,242,8,159.9
17255,4214,94,8,392.18
17256,5178,694,9,161.57
17257,8047,508,1,410.61
17258,871,988,4,70.49
17259,6602,295,1,439.01
17260,8898,480,6,238.99
17261,2690,765,3,23.26
17262,7110,20,5,313.54
17263,4582,762,9,142.24
17264,7288,404,3,351.71
17265,7035,797,2,451.85
17266,9770,419,8,46.41
17267,1968,416,7,125.91
17268,9445,529,1,198.6
17269,9445,884,9,480.15
17270,5081,563,4,205.74
17271,4439,136,6,61.07
17272,3129,661,7,152.33
17273,5336,663,8,14.56
17274,9859,115,4,99.64
17275,5823,947,9,306.81
17276,8220,859,1,88.55
17277,9812,774,8,459.0
17278,1345,506,9,358.08
17279,4669,180,4,345.67
17280,7681,648,5,226.38
17281,9120,611,2,391.27
17282,1779,325,5,97.79
17283,3104,801,3,224.49
17284,5867,190,9,496.94
17285,5531,961,5,146.94
17286,3089,191,5,205.54
17287,8092,728,7,114.07
17288,6745,672,9,42.54
17289,5172,823,5,204.73
17290,4466,289,9,76.91
17291,8356,166,7,258.26
17292,6594,258,6,377.58
17293,6688,236,6,424.83
17294,351,721,4,88.17
17295,6523,394,9,451.31
17296,201,741,9,182.94
17297,7275,485,3,226.7
17298,2553,578,4,293.33
17299,7156,460,1,78.77
17300,7552,485,9,421.61
17301,1052,734,6,395.72
17302,8479,15,3,239.09
17303,7511,471,2,162.21
17304,9988,884,8,250.99
17305,3559,978,6,328.9
17306,8299,829,3,351.67
17307,2554,671,3,221.66
17308,3514,245,8,18.14
17309,8309,251,1,357.95
17310,9461,166,3,163.31
17311,6223,669,5,440.02
17312,8933,504,5,213.72
17313,7654,206,8,398.89
17314,23,121,6,186.77
17315,361,683,3,188.57
17316,4796,634,4,382.47
17317,1451,488,4,272.06
17318,8409,279,6,131.89
17319,5786,537,9,420.55
17320,2755,486,8,316.82
17321,628,668,7,319.05
17322,3268,611,9,392.97
17323,567,862,9,317.09
17324,3759,508,6,132.77
17325,2021,219,9,10.11
17326,3531,200,8,395.39
17327,2507,880,3,478.9
17328,4410,83,6,361.11
17329,8921,897,4,413.94
17330,3329,877,3,432.57
17331,474,876,5,130.2
17332,606,276,8,181.65
17333,9435,222,7,368.32
17334,5684,541,7,222.53
17335,3603,648,2,320.25
17336,7405,62,7,138.25
17337,3755,398,1,358.88
17338,4371,166,6,299.1
17339,3879,131,7,479.03
17340,3744,771,2,462.13
17341,4848,311,8,282.82
17342,5679,206,8,129.58
17343,6098,405,6,197.61
17344,676,163,7,370.41
17345,4054,300,5,213.69
17346,710,172,5,412.02
17347,923,881,8,123.17
17348,3400,939,2,386.74
17349,408,169,4,393.53
17350,1110,155,7,96.21
17351,3593,92,8,48.72
17352,9981,156,4,302.69
17353,3960,5,6,388.44
17354,6642,683,3,469.16
17355,1491,191,7,342.83
17356,4201,551,2,343.16
17357,1482,10,1,219.65
17358,1281,575,5,161.85
17359,4855,777,4,214.1
17360,9067,84,5,349.89
17361,8056,477,9,491.9
17362,8304,879,1,344.31
17363,6167,29,8,291.82
17364,7081,412,3,208.8
17365,8062,395,7,197.01
17366,6459,213,3,218.94
17367,8394,867,5,249.17
17368,9187,471,7,219.26
17369,4753,221,6,437.89
17370,1532,783,2,13.62
17371,9582,721,3,283.53
17372,8723,152,9,422.86
17373,1618,35,6,220.77
17374,5155,61,2,436.0
17375,5655,276,5,301.21
17376,8557,826,9,142.2
17377,3372,959,4,112.1
17378,6560,612,2,26.82
17379,5466,715,2,353.32
17380,1373,759,4,327.14
17381,2238,222,7,392.54
17382,3475,700,5,478.1
17383,4445,423,7,167.67
17384,4469,404,4,124.98
17385,5759,598,1,142.35
17386,3577,600,4,279.76
17387,3976,954,5,235.37
17388,9177,448,6,49.32
17389,5675,654,4,113.58
17390,1527,164,7,280.0
17391,6790,141,4,487.41
17392,1037,257,4,383.13
17393,4619,503,6,491.57
17394,2231,370,1,361.92
17395,1043,603,9,493.72
17396,7942,269,6,128.58
17397,6169,163,4,458.1
17398,1330,904,4,335.96
17399,3656,530,9,301.03
17400,5554,674,9,352.28
17401,5542,52,6,286.76
17402,3906,326,5,183.37
17403,1081,58,1,407.71
17404,824,283,9,188.9
17405,3620,658,6,218.16
17406,3251,57,9,395.39
17407,2116,380,2,487.15
17408,3568,882,8,160.41
17409,5121,9,7,489.96
17410,8240,704,1,444.56
17411,1441,591,6,103.06
17412,945,663,8,84.48
17413,3269,827,1,410.2
17414,3120,707,3,37.93
17415,6073,505,1,492.32
17416,8547,713,4,106.6
17417,3306,278,4,16.71
17418,4796,434,6,334.06
17419,1918,407,6,286.99
17420,6770,84,2,456.06
17421,369,436,7,73.03
17422,1193,775,7,96.9
17423,1387,373,6,366.5
17424,7345,145,9,198.51
17425,2548,899,4,316.11
17426,4800,903,8,22.26
17427,6316,973,2,404.73
17428,1554,937,4,135.4
17429,2811,745,7,268.83
17430,112,151,7,348.68
17431,4073,549,4,87.2
17432,1064,836,9,44.03
17433,4198,201,2,5.21
17434,1393,454,6,33.59
17435,1198,509,3,455.89
17436,341,362,2,262.03
17437,5016,192,1,37.06
17438,2862,530,8,498.25
17439,9398,163,2,49.82
17440,8020,279,4,459.5
17441,5795,351,3,113.47
17442,9767,212,8,352.84
17443,3307,135,7,120.46
17444,6363,701,4,496.09
17445,9733,844,6,93.85
17446,6309,508,5,178.57
17447,3585,485,2,72.45
17448,6525,945,7,249.96
17449,5304,755,9,217.72
17450,1927,697,8,407.76
17451,3520,708,7,427.92
17452,7788,908,6,429.79
17453,9598,757,2,23.19
17454,7550,527,6,94.07
17455,2014,386,1,321.35
17456,448,890,6,302.88
17457,1721,687,7,404.23
17458,4094,459,4,388.52
17459,34,824,7,111.79
17460,497,97,9,175.25
17461,1404,14,1,285.02
17462,3220,155,4,432.06
17463,8078,900,4,264.98
17464,2711,678,4,346.72
17465,9795,616,1,195.89
17466,5671,724,7,53.18
17467,5219,130,8,223.83
17468,3603,4,7,84.0
17469,6105,753,2,182.38
17470,4097,152,4,155.0
17471,2335,649,2,126.44
17472,6117,659,7,344.36
17473,1280,190,4,104.43
17474,3246,968,7,340.15
17475,4950,681,6,24.22
17476,50,128,3,338.79
17477,5652,604,9,26.05
17478,9967,589,8,93.12
17479,7211,456,7,254.08
17480,3589,78,3,494.01
17481,4047,434,5,320.76
17482,66,626,8,6.69
17483,6540,586,2,389.06
17484,5371,125,4,173.59
17485,4224,212,5,496.09
17486,188,193,2,305.16
17487,5303,588,6,463.05
17488,2889,227,7,29.2
17489,4858,340,8,187.7
17490,667,844,4,147.27
17491,7580,140,5,190.42
17492,9125,679,3,155.84
17493,5139,413,5,142.71
17494,3853,186,6,243.21
17495,4141,323,4,391.34
17496,618,839,6,325.07
17497,793,215,9,187.96
17498,9443,589,4,296.83
17499,2445,509,7,453.94
17500,4234,75,8,138.02
17501,1351,409,3,252.77
17502,2276,628,7,456.26
17503,6251,340,9,366.87
17504,2207,561,1,91.5
17505,1918,319,1,397.73
17506,9314,239,7,402.12
17507,609,510,2,374.22
17508,8961,795,8,299.92
17509,784,454,6,63.41
17510,7067,710,2,237.27
17511,2390,487,4,47.9
17512,168,873,7,261.86
17513,4780,58,8,205.55
17514,6776,634,5,7.93
17515,3257,634,2,389.97
17516,2480,265,2,327.13
17517,7592,725,4,124.18
17518,9172,978,3,322.81
17519,2817,897,7,274.34
17520,8983,242,5,256.52
17521,1475,754,5,191.33
17522,8126,76,8,26.5
17523,4002,705,1,493.15
17524,7472,348,6,257.35
17525,7741,920,6,32.1
17526,9319,531,4,30.09
17527,9943,634,7,385.93
17528,6027,142,9,175.64
17529,4751,910,9,217.27
17530,7307,730,8,309.56
17531,8944,848,1,6.04
17532,1233,508,9,260.38
17533,6082,856,4,347.94
17534,9051,672,3,199.41
17535,4415,774,2,85.33
17536,3861,113,4,426.73
17537,4729,493,7,201.66
17538,7646,350,1,498.23
17539,2700,765,2,270.09
17540,7280,791,1,67.57
17541,8075,19,6,44.41
17542,5046,729,7,108.1
17543,2001,217,8,447.99
17544,6007,500,2,248.61
17545,240,642,1,414.81
17546,7440,714,2,337.06
17547,2191,425,8,429.81
17548,4215,693,5,261.3
17549,4692,411,6,410.43
17550,2016,511,4,471.81
17551,5371,108,3,76.58
17552,163,904,9,498.51
17553,4750,105,5,370.9
17554,8542,555,7,289.36
17555,31,289,7,496.15
17556,6602,427,7,87.5
17557,8006,723,8,325.59
17558,2176,631,3,98.21
17559,2827,926,1,256.75
17560,3620,290,4,24.6
17561,5066,334,1,175.13
17562,848,868,4,437.29
17563,792,20,2,380.48
17564,7893,983,8,201.44
17565,509,318,6,89.71
17566,7080,463,5,35.68
17567,7978,2,2,476.75
17568,4333,216,3,219.04
17569,7776,600,9,361.6
17570,9205,253,5,454.56
17571,3025,223,2,369.6
17572,3071,208,1,236.87
17573,1075,630,5,187.72
17574,5969,68,3,437.2
17575,469,226,5,162.85
17576,1916,591,8,166.94
17577,4484,339,4,379.67
17578,7230,659,6,294.98
17579,7321,368,8,216.85
17580,736,492,3,228.03
17581,8134,547,8,293.87
17582,8170,660,1,221.53
17583,5049,359,4,161.76
17584,5822,297,6,453.51
17585,5677,634,4,255.66
17586,4478,413,7,103.31
17587,96,399,4,86.46
17588,9104,980,6,147.38
17589,4389,544,4,493.33
17590,4437,653,6,462.71
17591,8911,391,8,50.59
17592,6682,890,2,46.72
17593,9566,822,5,194.01
17594,7016,528,7,259.05
17595,7375,266,5,155.27
17596,5056,249,7,329.77
17597,7659,184,3,217.14
17598,7003,194,4,270.97
17599,6011,499,5,143.9
17600,3682,678,3,39.38
17601,7191,53,6,347.6
17602,2810,82,7,364.45
17603,6036,546,6,239.63
17604,6127,853,6,431.86
17605,8697,85,5,156.59
17606,6129,385,6,363.45
17607,5979,719,6,292.19
17608,4061,714,8,217.56
17609,2985,571,1,109.96
17610,2797,867,2,332.1
17611,5445,25,6,84.22
17612,4932,928,6,363.93
17613,3927,543,7,111.41
17614,7957,586,1,13.57
17615,3809,893,6,155.01
17616,8681,3,8,432.75
17617,7312,854,3,19.23
17618,6944,614,4,35.88
17619,2714,194,1,269.22
17620,9443,727,3,7.04
17621,6119,633,7,321.12
17622,5714,937,9,314.06
17623,1415,872,2,114.45
